Sample_number,Production_system,Scan_type,Freshness,X908.1,X914.294,X920.489,X926.683,X932.877,X939.072,X945.266,X951.46,X957.655,X963.849,X970.044,X976.238,X982.432,X988.627,X994.821,X1001.015,X1007.21,X1013.404,X1019.598,X1025.793,X1031.987,X1038.181,X1044.376,X1050.57,X1056.764,X1062.959,X1069.153,X1075.348,X1081.542,X1087.736,X1093.931,X1100.125,X1106.319,X1112.514,X1118.708,X1124.902,X1131.097,X1137.291,X1143.485,X1149.68,X1155.874,X1162.069,X1168.263,X1174.457,X1180.652,X1186.846,X1193.04,X1199.235,X1205.429,X1211.623,X1217.818,X1224.012,X1230.206,X1236.401,X1242.595,X1248.789,X1254.984,X1261.178,X1267.373,X1273.567,X1279.761,X1285.956,X1292.15,X1298.344,X1304.539,X1310.733,X1316.927,X1323.122,X1329.316,X1335.51,X1341.705,X1347.899,X1354.094,X1360.288,X1366.482,X1372.677,X1378.871,X1385.065,X1391.26,X1397.454,X1403.648,X1409.843,X1416.037,X1422.231,X1428.426,X1434.62,X1440.814,X1447.009,X1453.203,X1459.398,X1465.592,X1471.786,X1477.981,X1484.175,X1490.369,X1496.564,X1502.758,X1508.952,X1515.147,X1521.341,X1527.535,X1533.73,X1539.924,X1546.119,X1552.313,X1558.507,X1564.702,X1570.896,X1577.09,X1583.285,X1589.479,X1595.673,X1601.868,X1608.062,X1614.256,X1620.451,X1626.645,X1632.839,X1639.034,X1645.228,X1651.423,X1657.617,X1663.811,X1670.006,X1676.2
377448,FR,0,1,1.08177,1.039549,1.016874,0.9843301,0.9665861,0.9551365,0.9673752,0.9777997,0.9951088,1.015243,1.024238,1.026979,1.031346,1.028173,1.026814,1.023293,1.028725,1.047673,1.019826,1.001032,0.9995959,0.9865326,0.981222,0.9766371,0.9760577,0.9723986,0.9710219,0.9744149,0.9784258,0.9840413,0.9924214,1.000127,1.00974,1.018165,1.032607,1.056096,1.081206,1.114942,1.15652,1.191193,1.21707,1.234228,1.245729,1.25559,1.2629,1.27003,1.27278,1.274686,1.274962,1.271756,1.271439,1.270246,1.268443,1.266533,1.264937,1.264103,1.263358,1.264138,1.264845,1.267664,1.273682,1.278206,1.285954,1.297227,1.309505,1.324901,1.34144,1.358685,1.377133,1.394617,1.410685,1.425746,1.439779,1.4533,1.467165,1.481845,1.499172,1.520357,1.542597,1.562078,1.573551,1.581586,1.587619,1.590948,1.594443,1.597934,1.598988,1.601592,1.603481,1.603956,1.603742,1.604515,1.602924,1.602315,1.600306,1.597847,1.596409,1.59589,1.594611,1.597545,1.604413,1.600261,1.590759,1.584362,1.580924,1.579991,1.576554,1.575652,1.572586,1.570769,1.568943,1.567015,1.565761,1.563316,1.562801,1.561133,1.559823,1.558641,1.557083,1.556088,1.555819,1.554785,1.556303,1.559365,1.560468
374473,1 Star,1,1,1.041822,1.007465,0.9946334,0.9544676,0.9360237,0.9165679,0.9433141,0.9481425,0.9521358,0.9879735,0.9914699,0.9930615,0.9960551,0.9899272,0.9911636,0.9878744,0.9912593,0.9916716,0.9814661,0.9653496,0.981528,0.9578501,0.9496366,0.9456981,0.9468825,0.9389229,0.932982,0.9371942,0.9404457,0.9454924,0.9536509,0.9583719,0.9667005,0.9705829,0.9864365,0.9996501,1.017716,1.049787,1.082021,1.110429,1.133234,1.147043,1.157946,1.166255,1.1739,1.180575,1.182798,1.184203,1.186322,1.182892,1.18327,1.181546,1.179686,1.176121,1.175182,1.174876,1.173594,1.174237,1.172477,1.174177,1.180561,1.181102,1.184351,1.194888,1.204207,1.215732,1.227209,1.238031,1.25097,1.261846,1.271795,1.282006,1.291227,1.29973,1.308877,1.320832,1.334988,1.348487,1.362853,1.379231,1.388869,1.394944,1.398448,1.39861,1.400404,1.404253,1.403426,1.404551,1.406726,1.405859,1.406133,1.407704,1.405463,1.407614,1.405214,1.403239,1.401858,1.402373,1.399896,1.398561,1.401242,1.399104,1.393932,1.391519,1.389706,1.391455,1.387619,1.388558,1.385164,1.383213,1.381505,1.379178,1.379799,1.376454,1.37707,1.375103,1.374249,1.373356,1.371534,1.373011,1.374458,1.373629,1.380183,1.388885,1.395033
374474,1 Star,2,1,1.127479,1.113779,1.119932,1.095064,1.07983,1.066782,1.092794,1.088503,1.082359,1.112001,1.111304,1.111249,1.114835,1.108594,1.114303,1.111163,1.117981,1.124529,1.113094,1.099371,1.115422,1.097758,1.090227,1.086984,1.089691,1.080835,1.075062,1.079343,1.079017,1.081672,1.085247,1.086388,1.090301,1.090138,1.100372,1.105272,1.109785,1.121227,1.131046,1.140604,1.149274,1.153897,1.157361,1.160609,1.162839,1.165724,1.165399,1.166138,1.168246,1.166191,1.166703,1.165668,1.164047,1.161776,1.162269,1.16268,1.161475,1.161252,1.158724,1.158875,1.161224,1.159669,1.159919,1.164269,1.166135,1.168349,1.170241,1.171475,1.173808,1.175474,1.176947,1.178735,1.181066,1.1834,1.184859,1.186805,1.188895,1.190024,1.191907,1.195457,1.196568,1.197336,1.198663,1.19774,1.198036,1.1992,1.197844,1.197903,1.198852,1.19892,1.199097,1.199601,1.199064,1.199654,1.199003,1.198244,1.198176,1.198696,1.197954,1.197933,1.200098,1.199959,1.197336,1.196793,1.196521,1.19788,1.196562,1.197214,1.195943,1.195675,1.195182,1.194205,1.195318,1.193802,1.194636,1.19392,1.19423,1.194132,1.193395,1.193708,1.194218,1.192506,1.194762,1.197213,1.198642
374484,2 stars,2,0,1.030413,0.9939792,0.9781477,0.9332436,0.9109518,0.8929591,0.9170847,0.9164296,0.9177806,0.9503254,0.9557763,0.9591691,0.963105,0.958648,0.960257,0.9564915,0.9565893,0.95332,0.9466458,0.9330499,0.9459859,0.9236435,0.9145338,0.9105884,0.9119183,0.9042262,0.8998109,0.9037314,0.9051905,0.9091412,0.9151906,0.9192469,0.9269282,0.9295164,0.9436837,0.9559369,0.9760446,1.012574,1.050841,1.085819,1.113868,1.132319,1.147823,1.160137,1.169351,1.175697,1.177211,1.17762,1.177828,1.172386,1.171896,1.169215,1.166443,1.163574,1.163145,1.163073,1.161898,1.162813,1.161297,1.163948,1.171825,1.172862,1.176338,1.186712,1.195519,1.207028,1.219711,1.231875,1.246481,1.260298,1.273302,1.286022,1.297233,1.308999,1.323521,1.341596,1.363967,1.386746,1.411301,1.435659,1.451293,1.461539,1.465767,1.46442,1.464027,1.46585,1.459872,1.457681,1.456673,1.450613,1.446028,1.44102,1.434308,1.431521,1.426018,1.422691,1.421699,1.423245,1.423408,1.42477,1.430796,1.432584,1.431435,1.433175,1.433578,1.438892,1.43617,1.439115,1.438123,1.438108,1.438347,1.436833,1.438148,1.434115,1.433975,1.429081,1.426122,1.423221,1.418766,1.418944,1.418118,1.413846,1.418265,1.424101,1.426769
377468,MAR,1,0,0.9197088,0.8762494,0.8450176,0.819381,0.799819,0.7901698,0.7944128,0.8092376,0.8307487,0.8456855,0.8560649,0.8607122,0.8634947,0.861541,0.8595888,0.8570929,0.8551779,0.863565,0.842005,0.8289482,0.8170663,0.8095288,0.802761,0.7972451,0.792143,0.7885374,0.7865294,0.788078,0.7913443,0.7967812,0.8034896,0.8116516,0.8203593,0.8299988,0.8423692,0.8651517,0.8935127,0.9316459,0.9761384,1.014792,1.041031,1.059835,1.075178,1.086228,1.096443,1.105067,1.109306,1.111402,1.112049,1.11122,1.108894,1.104711,1.101675,1.09787,1.094804,1.0923,1.090474,1.090176,1.090819,1.09308,1.0971,1.103024,1.110961,1.121678,1.134693,1.149951,1.167408,1.186234,1.205653,1.225164,1.243294,1.259311,1.273982,1.28815,1.303776,1.322091,1.34525,1.374581,1.405274,1.430677,1.447596,1.45971,1.469021,1.475618,1.4808,1.484174,1.486275,1.488303,1.489929,1.490473,1.490201,1.489549,1.487644,1.485448,1.48298,1.479984,1.476956,1.474534,1.472037,1.471447,1.4732,1.467731,1.460281,1.453918,1.448907,1.445372,1.442429,1.438131,1.434671,1.431677,1.428686,1.425423,1.422396,1.419695,1.416991,1.41522,1.412995,1.411201,1.409859,1.409066,1.407619,1.407835,1.407123,1.407563,1.407533
377446,STD,2,1,0.9448786,0.9195662,0.9310828,0.8740115,0.8597769,0.8391969,0.8880774,0.8759208,0.8626524,0.9124888,0.902976,0.9006385,0.9031705,0.8888481,0.8935983,0.8905956,0.8987048,0.9067166,0.892047,0.8702289,0.9067175,0.8696808,0.8563318,0.8535761,0.8592461,0.8469405,0.8366069,0.8442795,0.8454019,0.8494331,0.8581559,0.8609549,0.8691963,0.8703458,0.8914666,0.8998302,0.907598,0.9302043,0.9503323,0.9701428,0.9877771,0.9937356,0.9988288,1.005035,1.008933,1.01422,1.014505,1.015874,1.020106,1.0139,1.016088,1.01327,1.010709,1.006815,1.006059,1.00716,1.005721,1.006608,1.00233,1.003286,1.009138,1.006268,1.007034,1.016474,1.021663,1.028961,1.03495,1.039197,1.046273,1.050247,1.053988,1.059437,1.064153,1.068841,1.074103,1.080157,1.086003,1.089244,1.093719,1.102865,1.10589,1.107398,1.109081,1.106296,1.107241,1.110299,1.107712,1.108321,1.110468,1.109439,1.109575,1.111195,1.109496,1.111912,1.109643,1.108167,1.107602,1.109138,1.107615,1.107652,1.112133,1.111488,1.106143,1.104784,1.103559,1.107663,1.103673,1.106157,1.103423,1.102642,1.101938,1.100352,1.102666,1.099604,1.101223,1.099637,1.100051,1.100472,1.099125,1.102311,1.10501,1.103742,1.112457,1.12485,1.134867
378326,STD,1,0,1.087666,1.051277,1.029443,1.018031,1.004065,1.005689,1.010327,1.021239,1.04148,1.050051,1.057434,1.062931,1.066558,1.067525,1.066395,1.061827,1.058783,1.063732,1.050846,1.044391,1.032643,1.028994,1.024796,1.020479,1.015545,1.014738,1.01593,1.01612,1.019313,1.023468,1.029624,1.035628,1.043683,1.051945,1.061276,1.076685,1.097375,1.124917,1.154535,1.178126,1.193688,1.203877,1.21039,1.216645,1.222143,1.226783,1.229447,1.229,1.227861,1.227367,1.226116,1.224554,1.223498,1.221991,1.219917,1.218708,1.21824,1.218309,1.219195,1.220696,1.222174,1.224908,1.229434,1.235072,1.242225,1.249762,1.258689,1.267867,1.275898,1.284724,1.292897,1.2996,1.306196,1.312633,1.318655,1.325006,1.332784,1.342685,1.352366,1.359897,1.365333,1.36875,1.370878,1.371723,1.372063,1.372641,1.373632,1.375387,1.376628,1.37749,1.377255,1.375426,1.374022,1.372282,1.371525,1.371396,1.372074,1.3728,1.372719,1.373234,1.372681,1.36984,1.36636,1.363194,1.361376,1.359891,1.360124,1.360358,1.360568,1.361037,1.360063,1.357696,1.354834,1.351528,1.349298,1.348027,1.346849,1.347289,1.348652,1.34824,1.348671,1.348289,1.347052,1.344863,1.342203
378334,FR,1,0,0.9818221,0.949515,0.9253362,0.9056751,0.888942,0.8860031,0.8898956,0.9007853,0.915879,0.9277428,0.9344745,0.9381139,0.9405568,0.9418011,0.9390776,0.9389017,0.9352185,0.9364526,0.9286869,0.922305,0.9168225,0.9128205,0.9075738,0.9042205,0.9026529,0.9023198,0.9024086,0.9042546,0.9074003,0.9123701,0.9188409,0.9258468,0.9338612,0.9424348,0.9522676,0.9671854,0.9880663,1.016178,1.047307,1.071712,1.090268,1.101892,1.112413,1.120172,1.126436,1.131349,1.133584,1.134774,1.135288,1.135312,1.134797,1.13361,1.131616,1.130286,1.129719,1.129276,1.129394,1.129867,1.130701,1.13246,1.135188,1.138949,1.144649,1.15191,1.160442,1.169913,1.179908,1.190761,1.201955,1.213826,1.225316,1.234798,1.242894,1.250477,1.258479,1.268524,1.281999,1.2987,1.316165,1.330224,1.340218,1.347343,1.351229,1.353514,1.35659,1.359393,1.362206,1.364392,1.365543,1.36551,1.363773,1.361625,1.360058,1.358799,1.358719,1.358677,1.358836,1.358482,1.35565,1.353406,1.350604,1.346254,1.343035,1.34106,1.340012,1.339837,1.339607,1.338841,1.337309,1.334324,1.330822,1.327423,1.324485,1.32293,1.321736,1.321904,1.322753,1.32302,1.323789,1.322431,1.321458,1.320022,1.317868,1.315852,1.314222
374477,1 Star,2,0,1.091914,1.080471,1.073888,1.061092,1.047457,1.040847,1.048807,1.051865,1.054411,1.068458,1.07339,1.075043,1.07788,1.076332,1.073514,1.072001,1.071392,1.071333,1.066333,1.061606,1.061414,1.05346,1.04957,1.04713,1.046574,1.043238,1.041134,1.041605,1.042829,1.043447,1.045987,1.048364,1.050817,1.052426,1.056516,1.061617,1.067272,1.07833,1.088299,1.096065,1.101923,1.105919,1.109129,1.110742,1.11194,1.11304,1.114646,1.11437,1.115073,1.114722,1.114632,1.11326,1.112757,1.111883,1.111305,1.11058,1.110354,1.110885,1.11038,1.110054,1.110963,1.11122,1.112073,1.114174,1.115388,1.117712,1.120276,1.121657,1.122846,1.124382,1.126656,1.128364,1.1296,1.131196,1.133025,1.135299,1.137666,1.139041,1.140987,1.144382,1.14698,1.149308,1.15062,1.150776,1.151685,1.153674,1.154153,1.154108,1.153297,1.15265,1.152941,1.153964,1.154167,1.154178,1.153009,1.152356,1.152322,1.152955,1.152848,1.151934,1.151764,1.150022,1.149082,1.148882,1.149648,1.150221,1.149469,1.148785,1.147818,1.147206,1.147365,1.14701,1.147155,1.145972,1.145053,1.144617,1.144389,1.145362,1.145667,1.146867,1.147988,1.148355,1.148361,1.149115,1.148314
377466,MAR,0,1,0.9282825,0.886862,0.8548551,0.8310504,0.8119352,0.8041273,0.8084632,0.822769,0.8434867,0.8579796,0.8664271,0.8715482,0.8729334,0.8718097,0.8698454,0.8648832,0.8645964,0.8758495,0.8524362,0.8391283,0.8295676,0.8208206,0.8144076,0.8093269,0.8049129,0.8025668,0.8020787,0.8036529,0.8068702,0.8127981,0.8203577,0.8295268,0.8388373,0.8490105,0.8613518,0.8844925,0.9136525,0.9522696,0.9973304,1.036629,1.064366,1.083225,1.09678,1.106594,1.116218,1.123579,1.127923,1.129484,1.129718,1.128039,1.124387,1.121607,1.11918,1.116871,1.114305,1.111602,1.110065,1.110152,1.111824,1.114984,1.119943,1.126923,1.135331,1.146704,1.161236,1.178381,1.198126,1.219639,1.24223,1.264474,1.285056,1.303748,1.321242,1.338879,1.3578,1.379111,1.406751,1.442443,1.478009,1.50595,1.525957,1.540354,1.550682,1.557504,1.562497,1.566537,1.569687,1.572318,1.574097,1.575137,1.575008,1.575506,1.574287,1.573432,1.572204,1.570331,1.56852,1.565254,1.563012,1.564983,1.56981,1.565019,1.554472,1.547041,1.541316,1.537133,1.532773,1.529294,1.525127,1.521804,1.517584,1.514122,1.510083,1.507264,1.504371,1.501727,1.499014,1.495731,1.493669,1.490914,1.490112,1.489747,1.488441,1.487985,1.488783
378351,MAR,0,0,0.9897941,0.9520214,0.9224086,0.8960398,0.8763068,0.8676132,0.8761226,0.8852115,0.9005995,0.9174677,0.9259181,0.931115,0.9353068,0.9343398,0.9341598,0.9322909,0.9295766,0.9331414,0.9209439,0.9109169,0.9072135,0.8992552,0.892814,0.8881388,0.8857996,0.8829114,0.882394,0.8843021,0.8883926,0.8929421,0.9003994,0.9079835,0.9162817,0.924155,0.9367958,0.9542741,0.9778233,1.010893,1.047744,1.081132,1.104274,1.120833,1.133012,1.142726,1.151064,1.157072,1.160619,1.164316,1.164991,1.163767,1.163353,1.162376,1.161019,1.159809,1.158928,1.157962,1.157353,1.157857,1.159008,1.161168,1.166187,1.17228,1.179441,1.189063,1.200728,1.214268,1.230119,1.247875,1.266126,1.28376,1.300209,1.315523,1.329517,1.342718,1.358032,1.377936,1.403657,1.437104,1.474648,1.509808,1.538766,1.56133,1.578406,1.590537,1.600672,1.610575,1.615304,1.6195,1.623254,1.624069,1.624065,1.623433,1.620659,1.6185,1.613786,1.608777,1.604353,1.599157,1.594362,1.591522,1.589698,1.582638,1.574225,1.568025,1.562146,1.557926,1.552029,1.547798,1.542843,1.538132,1.534441,1.530507,1.52788,1.523272,1.520269,1.517639,1.514804,1.513207,1.510818,1.510584,1.510734,1.509368,1.51013,1.511652,1.513527
378318,STD,0,0,0.993129,0.9530465,0.9302258,0.8927118,0.8701807,0.8591179,0.8782426,0.8881999,0.9023108,0.9308643,0.9345699,0.936754,0.9400924,0.9354094,0.9343244,0.9297316,0.9281467,0.9248666,0.9158145,0.9020937,0.9093152,0.8919542,0.8829653,0.8782502,0.8775348,0.8715743,0.8689438,0.872744,0.8777227,0.884012,0.8936173,0.9020251,0.9134442,0.9213257,0.9391739,0.958249,0.9860742,1.029483,1.076369,1.117046,1.147491,1.16523,1.178666,1.190193,1.199609,1.207731,1.209025,1.211108,1.211397,1.206936,1.206501,1.204464,1.202346,1.199368,1.197995,1.197558,1.196207,1.197195,1.197055,1.199643,1.208152,1.212505,1.219673,1.234506,1.249011,1.266571,1.286085,1.305397,1.326824,1.347502,1.365907,1.382776,1.397879,1.412048,1.428336,1.448416,1.472424,1.496945,1.520922,1.54335,1.557393,1.566173,1.570486,1.571098,1.574929,1.578738,1.578019,1.580802,1.583571,1.583679,1.58402,1.585969,1.58369,1.58635,1.583021,1.579594,1.578578,1.579401,1.576539,1.574753,1.577731,1.575002,1.568588,1.564862,1.562285,1.564178,1.559032,1.558995,1.554658,1.551846,1.549313,1.546188,1.546791,1.542203,1.541849,1.53927,1.537652,1.536794,1.533967,1.533533,1.533455,1.53038,1.534416,1.539643,1.542055
373374,CONV,2,1,1.134506,1.132118,1.110599,1.123752,1.105934,1.118081,1.094469,1.110555,1.133318,1.119594,1.135714,1.140629,1.139961,1.146435,1.143564,1.142106,1.137376,1.149154,1.135276,1.136511,1.110727,1.122631,1.123425,1.120607,1.112028,1.114881,1.119675,1.115595,1.115091,1.11618,1.115734,1.118566,1.117298,1.121729,1.115556,1.122974,1.132921,1.1364,1.143703,1.148226,1.149838,1.153671,1.15534,1.156681,1.157434,1.157822,1.159269,1.158966,1.158166,1.160119,1.157579,1.156633,1.15701,1.156894,1.156166,1.154302,1.153757,1.153019,1.154452,1.154174,1.152755,1.155302,1.155783,1.1542,1.154976,1.15479,1.154783,1.15557,1.155804,1.157188,1.158546,1.159193,1.15997,1.160743,1.160842,1.160311,1.160541,1.162753,1.164406,1.164388,1.164128,1.164558,1.16547,1.167469,1.167452,1.166884,1.167779,1.167468,1.166625,1.167048,1.167115,1.167246,1.168051,1.167795,1.168691,1.16872,1.168815,1.167933,1.168451,1.16882,1.168482,1.168382,1.169132,1.168784,1.169163,1.167748,1.16864,1.167135,1.167197,1.166109,1.165131,1.165068,1.164325,1.165258,1.164094,1.165279,1.164369,1.16409,1.164456,1.161939,1.160753,1.160897,1.157176,1.153082,1.150023
374485,2 stars,0,0,1.033082,0.9948243,0.9617941,0.9378599,0.9107118,0.9066734,0.9056678,0.9221559,0.9487696,0.9609564,0.9746419,0.9830016,0.9864558,0.9892552,0.9858664,0.9829383,0.9759347,0.9734823,0.9624465,0.95601,0.9400904,0.9385107,0.9342528,0.9284701,0.9228305,0.9215077,0.9227824,0.9233809,0.926781,0.9328787,0.9389974,0.947661,0.9553454,0.9646999,0.9739702,0.9926069,1.02211,1.061985,1.106772,1.145322,1.172245,1.193062,1.208736,1.220753,1.23005,1.237241,1.240969,1.242518,1.242094,1.243081,1.240884,1.239329,1.238519,1.237215,1.235795,1.23374,1.232382,1.232423,1.234863,1.238031,1.241865,1.24884,1.257337,1.267369,1.280693,1.295336,1.312218,1.331609,1.350709,1.370425,1.387769,1.401802,1.414997,1.427757,1.441234,1.458287,1.481445,1.508561,1.53374,1.553342,1.56707,1.577165,1.584936,1.590869,1.594771,1.597523,1.600656,1.602403,1.603928,1.605643,1.605474,1.604816,1.60535,1.604209,1.603803,1.603694,1.60285,1.60122,1.600233,1.599309,1.597765,1.595104,1.593622,1.59122,1.588891,1.584762,1.58465,1.581064,1.57922,1.577322,1.57547,1.573561,1.57055,1.569705,1.567543,1.566854,1.56482,1.563419,1.562209,1.558661,1.556852,1.557653,1.554173,1.550072,1.549218
378330,FR,2,0,0.8532035,0.8327621,0.8226777,0.7951784,0.783766,0.7739021,0.7924388,0.7946632,0.7987593,0.8174716,0.8197497,0.8191325,0.8216794,0.8169919,0.8176019,0.8154999,0.8151336,0.8125839,0.8078665,0.7991803,0.810468,0.79551,0.7879626,0.7854303,0.7859511,0.7811498,0.7769552,0.7805588,0.7830691,0.7866179,0.7916526,0.794577,0.800963,0.8047804,0.8162373,0.8248103,0.8367097,0.8570403,0.8774143,0.894805,0.9082049,0.915368,0.9206704,0.9253281,0.9288887,0.9328957,0.9336156,0.9337774,0.9344881,0.9321316,0.9319142,0.9306574,0.9291307,0.9269143,0.9257919,0.9253381,0.9245682,0.9249833,0.9238567,0.9245552,0.9278269,0.9277858,0.9292036,0.9346654,0.9396292,0.9460397,0.9523624,0.9577883,0.9638578,0.9688468,0.9733323,0.9778611,0.9823654,0.9870091,0.9918562,0.997902,1.004056,1.008725,1.013855,1.019877,1.023279,1.026057,1.02774,1.027723,1.028217,1.028986,1.027883,1.0279,1.02923,1.029808,1.03038,1.030982,1.029876,1.029742,1.028492,1.027583,1.02725,1.028277,1.027828,1.027726,1.028798,1.027692,1.024851,1.023406,1.022161,1.02262,1.021373,1.022367,1.022252,1.022616,1.02277,1.021922,1.021628,1.018777,1.017447,1.015513,1.015059,1.015592,1.016257,1.018935,1.021731,1.023313,1.027321,1.032431,1.035971
378328,FR,0,1,1.003864,0.9619581,0.9348842,0.9078237,0.8854645,0.8781719,0.887008,0.902134,0.9227114,0.9426128,0.9513194,0.9573519,0.9593472,0.9580753,0.9574686,0.9518478,0.9550923,0.9663551,0.942375,0.9273057,0.9196486,0.9103526,0.903646,0.8986816,0.8959143,0.893257,0.8925625,0.895319,0.8988464,0.9051312,0.9132951,0.9222329,0.931455,0.9401911,0.9536135,0.9773188,1.005763,1.044917,1.091251,1.130942,1.158543,1.178123,1.193065,1.203549,1.212974,1.219787,1.223302,1.224547,1.224083,1.222624,1.2207,1.21887,1.217117,1.215124,1.213017,1.211121,1.20943,1.209679,1.211045,1.214177,1.219531,1.225427,1.233934,1.245806,1.259814,1.275911,1.293913,1.313609,1.333057,1.351963,1.36988,1.385395,1.400198,1.415209,1.429343,1.443459,1.461007,1.482917,1.504815,1.521428,1.532058,1.538074,1.542586,1.546778,1.549491,1.552673,1.55516,1.556464,1.55891,1.559331,1.559069,1.560124,1.559963,1.560156,1.560435,1.558471,1.558007,1.558009,1.557128,1.561518,1.567374,1.565009,1.556242,1.550665,1.547966,1.546046,1.544339,1.542991,1.541262,1.539534,1.537919,1.536062,1.535215,1.533134,1.53246,1.530243,1.529244,1.527504,1.525529,1.523921,1.523175,1.52257,1.523253,1.52445,1.52369
374476,1 Star,1,1,1.004913,0.9690033,0.9436663,0.9211826,0.8995855,0.8930929,0.8958125,0.9092911,0.9283282,0.9402133,0.9510766,0.9592035,0.9648552,0.9703981,0.9710739,0.9697537,0.9664986,0.9693592,0.9592305,0.9520921,0.9443777,0.9385505,0.9322506,0.9277225,0.9209943,0.9184583,0.9168564,0.9170858,0.9182291,0.9212909,0.9256227,0.9310048,0.9376948,0.9434344,0.9517598,0.966434,0.98848,1.017108,1.049932,1.077431,1.098606,1.116347,1.129929,1.140313,1.14837,1.154887,1.158793,1.161104,1.1637,1.164196,1.162616,1.161588,1.159912,1.158876,1.157288,1.155551,1.154288,1.153494,1.154181,1.155788,1.157818,1.161676,1.166895,1.173253,1.180998,1.190397,1.20116,1.213086,1.225322,1.237678,1.248986,1.258337,1.267418,1.275901,1.284943,1.296206,1.31068,1.328769,1.346293,1.360549,1.370627,1.377944,1.383729,1.388143,1.390827,1.392772,1.394547,1.39527,1.395993,1.396616,1.396833,1.396955,1.396827,1.395573,1.394778,1.393767,1.392586,1.39093,1.389815,1.389329,1.38953,1.386777,1.384235,1.381803,1.379421,1.377217,1.376212,1.374101,1.371969,1.370716,1.368949,1.366988,1.36508,1.364106,1.362217,1.360941,1.359272,1.357618,1.35659,1.354793,1.353465,1.352803,1.350511,1.348542,1.346738
374470,CONV,0,0,0.8378716,0.7994801,0.7686762,0.7435805,0.7220947,0.7149798,0.7192466,0.7350544,0.7571706,0.7717611,0.7836963,0.7906871,0.7936778,0.7940576,0.7927761,0.7887174,0.7842669,0.7804687,0.7720035,0.7639213,0.7557713,0.7489914,0.7431855,0.7382416,0.7344417,0.7326847,0.7328859,0.73443,0.7383211,0.7438857,0.7515371,0.7601827,0.7684525,0.7776075,0.7885138,0.806372,0.835211,0.8761856,0.922368,0.9613558,0.9895272,1.010007,1.026072,1.038475,1.048543,1.056245,1.061396,1.062779,1.0626,1.062333,1.061198,1.06028,1.059543,1.058396,1.056951,1.05548,1.054274,1.054363,1.05644,1.06062,1.065779,1.073216,1.082629,1.094368,1.109195,1.126595,1.146538,1.168059,1.18996,1.212184,1.232597,1.249431,1.264855,1.279994,1.296401,1.316839,1.342409,1.371537,1.399374,1.421475,1.437696,1.449294,1.457411,1.463586,1.468148,1.471132,1.474915,1.477757,1.479643,1.480994,1.481514,1.481519,1.48098,1.479665,1.478576,1.476752,1.474735,1.472841,1.47039,1.46856,1.466733,1.464272,1.46106,1.457881,1.455336,1.451703,1.449737,1.446665,1.444754,1.442689,1.44006,1.43749,1.434595,1.432824,1.430156,1.42897,1.426576,1.423931,1.421634,1.41687,1.417263,1.418113,1.417468,1.418123,1.41814
378338,CF,0,0,0.8955711,0.8525274,0.8189966,0.790639,0.7714966,0.7638531,0.7703547,0.7889075,0.8113401,0.8290164,0.8392048,0.8444663,0.846632,0.847582,0.8444988,0.8397629,0.8351547,0.8332424,0.8211491,0.8105426,0.8006147,0.7926921,0.7858121,0.7801971,0.775216,0.7730893,0.7729614,0.7738506,0.7780241,0.7841269,0.7921683,0.8015608,0.8115882,0.822363,0.8361266,0.8571904,0.8901626,0.9371642,0.9892619,1.035251,1.066929,1.089165,1.105163,1.117825,1.129081,1.137016,1.141243,1.142857,1.141901,1.139717,1.137501,1.134778,1.132184,1.129912,1.127468,1.124569,1.123441,1.12353,1.124746,1.128667,1.134727,1.142334,1.152796,1.166164,1.182609,1.202442,1.225125,1.249881,1.275638,1.300544,1.324043,1.345509,1.364044,1.381949,1.401935,1.42607,1.456798,1.492269,1.526916,1.555161,1.573954,1.586431,1.595062,1.601006,1.605362,1.609269,1.612063,1.613883,1.616388,1.617989,1.618192,1.618368,1.617741,1.6169,1.614664,1.613168,1.610871,1.608446,1.60623,1.605248,1.604538,1.601128,1.595674,1.590755,1.587259,1.583906,1.579776,1.576068,1.572676,1.569312,1.565827,1.562828,1.560306,1.557193,1.553631,1.552109,1.549498,1.546587,1.544198,1.540966,1.538126,1.53705,1.536087,1.535257,1.53536
